"_id",associates,skill
5ad2b83516030c57878cc0aa,"{tensorflow=0.8378378378378378, python=0.6756756756756757, caffe=0.3783783783783784, keras=0.35135135135135137, java=0.2972972972972973, html=0.2972972972972973, sql=0.2702702702702703, mxnet=0.21621621621621623, nosql=0.21621621621621623, big data=0.1891891891891892}",theano
5ad2b8b916030c57878cc0ab,"{agile=0.33658536585365856, java=0.2975609756097561, javascript=0.25853658536585367, swift=0.25853658536585367, html=0.24878048780487805, objective-c=0.22439024390243903, css=0.1902439024390244, restful=0.18048780487804877, rest=0.17073170731707318, c=0.13658536585365855}",ios
5ad2b92916030c57878cc0ac,"{html=0.3972602739726027, javascript=0.3470319634703196, css=0.2876712328767123, jquery=0.2054794520547945, sql=0.2054794520547945, agile=0.1598173515981735, java=0.1278538812785388, json=0.1187214611872146, php=0.1141552511415525, c#=0.1095890410958904}",ajax
5ad2ba0a16030c57878cc0ad,"{websphere=0.45, java=0.4, linux=0.3, xml=0.225, jms=0.225, rest=0.225, soap=0.175, unix=0.175, windows=0.15, j2ee=0.15}",ibm mq
5ad2ba5316030c57878cc0ae,"{agile=0.6923076923076923, jenkins=0.6153846153846154, docker=0.5384615384615384, linux=0.5384615384615384, git=0.5384615384615384, css=0.46153846153846156, python=0.46153846153846156, aws=0.38461538461538464, html=0.38461538461538464, chef=0.38461538461538464}",travis ci
5ad2bac316030c57878cc0af,"{html=0.8319327731092437, sql=0.7647058823529411, java=0.6218487394957983, javascript=0.5798319327731093, css=0.48739495798319327, c#=0.44537815126050423, windows=0.35294117647058826, agile=0.3445378151260504, json=0.3277310924369748, jquery=0.2773109243697479}",xml
5ad2bcf516035e72eadf3ec3,"{c++=0.4857142857142857, linux=0.3357142857142857, agile=0.30714285714285716, windows=0.2785714285714286, html=0.24285714285714285, python=0.2, c#=0.18571428571428572, git=0.15714285714285714, c=0.15, javascript=0.1357142857142857}",qt
5ad2bd5b16035e72eadf3ec4,"{c++=0.525, html=0.4875, windows=0.2625, c#=0.2375, javascript=0.2125, linux=0.2125, chef=0.2, agile=0.1875, java=0.1625, visual studio=0.15}",stl
5ad2bdb716035e72eadf3ec5,"{tensorflow=0.76, python=0.72, caffe=0.56, html=0.44, big data=0.36, java=0.32, azure=0.32, scala=0.32, theano=0.28, c=0.2}",mxnet
5ad2be2816035e72eadf3ec6,"{css=0.66, html=0.66, agile=0.31, jquery=0.29, php=0.27, react=0.23, angular=0.22, sql=0.2, ajax=0.18, java=0.175}",javascript
5ad2bea216035e72eadf3ec7,"{ios=0.46511627906976744, swift=0.26744186046511625, objective-c=0.2558139534883721, agile=0.20930232558139536, core data=0.19767441860465115, restful=0.1744186046511628, cocoa touch=0.1511627906976744, core animation=0.11627906976744186, java=0.10465116279069768, subversion=0.10465116279069768}",cocoa
5ad2bf1c16035e72eadf3ec8,"{sql=0.4803921568627451, java=0.43137254901960786, agile=0.4166666666666667, javascript=0.38235294117647056, python=0.3431372549019608, html=0.29901960784313725, aws=0.21568627450980393, big data=0.20098039215686275, css=0.19117647058823528, docker=0.1715686274509804}",nosql
5ad2bf9716035e72eadf3ec9,"{javascript=0.5804878048780487, html=0.48292682926829267, css=0.4146341463414634, agile=0.375609756097561, react=0.35121951219512193, java=0.2682926829268293, angular=0.23902439024390243, rest=0.22439024390243903, aws=0.2146341463414634, python=0.2146341463414634}",node
5ad2bffd16035e72eadf3eca,"{nosql=0.4467005076142132, agile=0.41624365482233505, java=0.40609137055837563, big data=0.38578680203045684, mongodb=0.3350253807106599, kafka=0.30456852791878175, python=0.29441624365482233, sql=0.27411167512690354, aws=0.24873096446700507, docker=0.2182741116751269}",cassandra
5ad2c04616035e72eadf3ecb,"{cocoa=0.9523809523809523, ios=0.9047619047619048, objective-c=0.6190476190476191, agile=0.5238095238095238, restful=0.5238095238095238, swift=0.5238095238095238, core data=0.47619047619047616, java=0.3333333333333333, core animation=0.3333333333333333, subversion=0.3333333333333333}",cocoa touch
5ad2c0c016035e72eadf3ecc,"{html=0.13679245283018868, excel=0.09905660377358491, c++=0.08018867924528301, javascript=0.0660377358490566, go=0.0660377358490566, agile=0.06132075471698113, linux=0.06132075471698113, python=0.05660377358490566, windows=0.05188679245283019, css=0.04716981132075472}",boost
5ad2c13a16035e72eadf3ecd,"{scrum=0.45, html=0.2409090909090909, javascript=0.17272727272727273, jira=0.17272727272727273, go=0.15454545454545454, excel=0.13636363636363635, css=0.1318181818181818, java=0.12272727272727273, kanban=0.1, waterfall=0.09545454545454546}",agile
5ad2c1cc16035e72eadf3ecf,"{java=0.8245614035087719, html=0.5701754385964912, javascript=0.5175438596491229, css=0.43859649122807015, j2ee=0.40350877192982454, agile=0.34210526315789475, hibernate=0.3333333333333333, sql=0.3333333333333333, oracle=0.3157894736842105, spring=0.2894736842105263}",jsf
5ad2c1f616035e72eadf3ed0,"{css=0.0, stata=0.0, jackrabbit=0.0, theano=0.0, ios=0.0, ajax=0.0, java=0.0, ibm mq=0.0, travis ci=0.0, xml=0.0, c#=0.0}",datasynapse
5ad2c28516035e72eadf3ed1,"{java=0.4657534246575342, html=0.3242009132420091, sql=0.2968036529680365, j2ee=0.2694063926940639, unix=0.2511415525114155, oracle=0.228310502283105, agile=0.2237442922374429, linux=0.2054794520547945, windows=0.2009132420091324, javascript=0.1917808219178082}",websphere
5ad2c2ff16035e72eadf3ed2,"{sql=0.4583333333333333, agile=0.39814814814814814, html=0.375, c#=0.3472222222222222, javascript=0.32407407407407407, css=0.2916666666666667, sql server=0.24074074074074073, visual studio=0.21296296296296297, jquery=0.2037037037037037, windows=0.18518518518518517}",tfs
5ad2c36f16035e72eadf3ed3,"{agile=0.46078431372549017, html=0.45098039215686275, javascript=0.4264705882352941, java=0.39215686274509803, sql=0.3088235294117647, css=0.2549019607843137, c#=0.18137254901960784, json=0.1568627450980392, python=0.1568627450980392, linux=0.15196078431372548}",restful
5ad2c3ea16035e72eadf3ed4,"{java=0.7524271844660194, html=0.5776699029126213, javascript=0.5436893203883495, spring=0.36893203883495146, agile=0.3446601941747573, xml=0.33495145631067963, j2ee=0.3106796116504854, sql=0.30097087378640774, css=0.27184466019417475, oracle=0.2524271844660194}",jsp
5ad2c44616035e72eadf3ed5,"{excel=0.2608695652173913, html=0.17391304347826086, sql=0.17391304347826086, rest=0.17391304347826086, go=0.13043478260869565, css=0.08695652173913043, ios=0.043478260869565216, ajax=0.043478260869565216, javascript=0.043478260869565216, agile=0.043478260869565216}",bcg
5ad2c4ac16035e72eadf3ed6,"{aws=0.5454545454545454, sql=0.25, java=0.22727272727272727, javascript=0.22727272727272727, agile=0.22727272727272727, html=0.22727272727272727, ansible=0.20454545454545456, python=0.20454545454545456, chef=0.20454545454545456, linux=0.18181818181818182}",amazon web services
5ad2c51d16035e72eadf3ed7,"{java=0.8625592417061612, spring=0.6445497630331753, html=0.4265402843601896, agile=0.4218009478672986, javascript=0.4075829383886256, sql=0.33649289099526064, css=0.2796208530805687, j2ee=0.24644549763033174, rest=0.22274881516587677, maven=0.20853080568720378}",hibernate
5ad2c56f16035e72eadf3ed8,"{jenkins=0.8695652173913043, html=0.6521739130434783, sql=0.5652173913043478, java=0.43478260869565216, agile=0.43478260869565216, python=0.43478260869565216, javascript=0.34782608695652173, maven=0.34782608695652173, git=0.30434782608695654, nosql=0.2608695652173913}",urbancode
5ad2c5e016035e72eadf3ed9,"{sql=0.4931506849315068, javascript=0.4383561643835616, python=0.4246575342465753, java=0.3561643835616438, html=0.3561643835616438, nosql=0.2876712328767123, agile=0.2602739726027397, rest=0.2465753424657534, css=0.2191780821917808, aws=0.1917808219178082}",d3
5ad2c65a16035e72eadf3eda,"{agile=0.38349514563106796, java=0.36893203883495146, linux=0.36893203883495146, python=0.34951456310679613, jenkins=0.30097087378640774, puppet=0.2961165048543689, aws=0.2912621359223301, chef=0.2912621359223301, docker=0.25728155339805825, html=0.23300970873786409}",ansible
5ad2c6ca16035e72eadf3edb,"{java=0.5636363636363636, xml=0.5575757575757576, soap=0.5272727272727272, html=0.4, sql=0.3515151515151515, xsd=0.3393939393939394, javascript=0.3212121212121212, rest=0.3090909090909091, agile=0.2727272727272727, j2ee=0.2606060606060606}",wsdl
5ad2c73b16035e72eadf3edc,{},spark
5ad2c7bf16035e72eadf3edd,"{agile=0.6504424778761062, html=0.2610619469026549, jira=0.17256637168141592, sql=0.168141592920354, javascript=0.1504424778761062, excel=0.1504424778761062, java=0.14601769911504425, scrum=0.11061946902654868, go=0.10619469026548672, css=0.09292035398230089}",waterfall
5ad2c81c16035e72eadf3ede,"{python=0.6875, tensorflow=0.625, keras=0.40625, linux=0.3125, html=0.3125, sql=0.3125, nosql=0.28125, scala=0.28125, theano=0.25, javascript=0.21875}",pytorch
5ad2c88c16035e72eadf3edf,"{html=0.3925233644859813, javascript=0.2897196261682243, css=0.205607476635514, angular=0.16822429906542055, jquery=0.14953271028037382, excel=0.14485981308411214, agile=0.1261682242990654, java=0.11214953271028037, react=0.11214953271028037, sql=0.102803738317757}",backbone
5ad2c8e816035e72eadf3ee0,"{java=0.8625, j2ee=0.525, html=0.4375, spring=0.40625, javascript=0.39375, sql=0.3375, struts=0.31875, oracle=0.3, xml=0.28125, hibernate=0.275}",ejb
5ad2c96d16035e72eadf3ee1,"{agile=0.5, python=0.4226190476190476, html=0.39285714285714285, sql=0.3392857142857143, git=0.3273809523809524, java=0.2857142857142857, linux=0.2857142857142857, perl=0.2619047619047619, c#=0.24404761904761904, c++=0.23214285714285715}",perforce
5ad2c9dd16035e72eadf3ee2,"{sql=0.3879781420765027, agile=0.3442622950819672, python=0.3442622950819672, java=0.32786885245901637, html=0.30601092896174864, linux=0.2896174863387978, css=0.2786885245901639, javascript=0.2786885245901639, aws=0.2677595628415301, oracle=0.22404371584699453}",postgres
5ad2ca5716035e72eadf3ee3,"{html=0.3409090909090909, sql=0.2727272727272727, java=0.25, agile=0.20454545454545456, python=0.20454545454545456, javascript=0.18181818181818182, excel=0.13636363636363635, nosql=0.11363636363636363, go=0.11363636363636363, xml=0.09090909090909091, css=0.06818181818181818}",core data
5ad2cab416035e72eadf3ee4,"{html=0.3105263157894737, linux=0.2789473684210526, java=0.23157894736842105, c++=0.23157894736842105, javascript=0.20526315789473684, agile=0.19473684210526315, python=0.19473684210526315, c#=0.15263157894736842, windows=0.12631578947368421, css=0.11052631578947368}",c
5ad2cafc16035e72eadf3ee5,"{c#=0.4, c++=0.4, python=0.3, maya=0.3, c=0.2, go=0.2, ip=0.2, ruby=0.2, css=0.1, qt=0.1}",maxscript
5ad2ce1f1603dd47f54d3d35,"{docker=0.9230769230769231, java=0.6153846153846154, linux=0.6153846153846154, python=0.6153846153846154, agile=0.38461538461538464, aws=0.38461538461538464, ansible=0.34615384615384615, html=0.3076923076923077, javascript=0.2692307692307692, nosql=0.23076923076923078}",docker swarm
5ad2ce851603dd47f54d3d36,"{html=0.3695652173913043, excel=0.2391304347826087, css=0.21739130434782608, go=0.13043478260869565, javascript=0.10869565217391304, agile=0.10869565217391304, jsp=0.043478260869565216, json=0.043478260869565216, windows=0.043478260869565216, bootstrap=0.043478260869565216, jira=0.043478260869565216}",adobe audience
5ad2da6216031b4e514bfae9,"{css=0.0, stata=0.0, jackrabbit=0.0, theano=0.0, ios=0.0, ajax=0.0, java=0.0, ibm mq=0.0, travis ci=0.0, xml=0.0, c#=0.0}",node js
5ad2ecee1603d1216be428ba,"{java=0.75, jenkins=0.43617021276595747, agile=0.4308510638297872, html=0.4308510638297872, spring=0.4095744680851064, maven=0.40425531914893614, git=0.3882978723404255, javascript=0.34574468085106386, junit=0.30319148936170215, rest=0.2925531914893617}",gradle
5ad2ed361603d1216be428bb,"{java=0.5806451612903226, nosql=0.5483870967741935, html=0.45161290322580644, docker=0.41935483870967744, sql=0.41935483870967744, agile=0.3225806451612903, css=0.2903225806451613, cassandra=0.2903225806451613, javascript=0.25806451612903225, aws=0.25806451612903225}",neo4j
5ad2edb01603d1216be428bc,"{html=0.33098591549295775, sql=0.28169014084507044, java=0.23943661971830985, unix=0.22535211267605634, windows=0.21830985915492956, agile=0.18309859154929578, c#=0.14084507042253522, oracle=0.11971830985915492, javascript=0.09859154929577464, j2ee=0.09859154929577464}",cobol
5ad2ee211603d1216be428bd,"{java=0.6046511627906976, spring=0.3488372093023256, xml=0.32558139534883723, agile=0.32558139534883723, html=0.2558139534883721, sql=0.23255813953488372, xslt=0.23255813953488372, oracle=0.20930232558139536, jms=0.20930232558139536, maven=0.20930232558139536}",solace
5ad2eea61603d1216be428be,"{jira=0.6473429951690821, agile=0.4830917874396135, html=0.4106280193236715, java=0.2608695652173913, javascript=0.2560386473429952, sql=0.2028985507246377, jenkins=0.19806763285024154, scrum=0.18840579710144928, git=0.1497584541062802, linux=0.14492753623188406}",confluence
5ad2ef021603d1216be428bf,"{python=0.8095238095238095, corenlp=0.42857142857142855, html=0.38095238095238093, java=0.3333333333333333, tensorflow=0.3333333333333333, css=0.23809523809523808, agile=0.23809523809523808, keras=0.23809523809523808, spacy=0.23809523809523808, javascript=0.19047619047619047}",nltk
5ad2ef731603d1216be428c0,"{maya=0.34210526315789475, html=0.2894736842105263, agile=0.21052631578947367, css=0.18421052631578946, python=0.18421052631578946, c++=0.15789473684210525, ios=0.13157894736842105, javascript=0.13157894736842105, linux=0.10526315789473684, go=0.10526315789473684, core data=0.07894736842105263}",core animation
5ad2f0e61603c8c2b311e8b6,"{agile=0.4512820512820513, html=0.4307692307692308, jira=0.37435897435897436, git=0.358974358974359, java=0.3128205128205128, javascript=0.30256410256410254, jenkins=0.29743589743589743, sql=0.2717948717948718, css=0.2358974358974359, confluence=0.19487179487179487}",bitbucket
5ad2f1591603c8c2b311e8b7,"{excel=0.2727272727272727, html=0.21212121212121213, agile=0.12121212121212122, sql=0.12121212121212122, python=0.09090909090909091, css=0.06060606060606061, java=0.06060606060606061, javascript=0.06060606060606061, go=0.06060606060606061, hive=0.06060606060606061, matlab=0.06060606060606061}",facebook insights
5ad2f1dd1603c8c2b311e8b8,"{java=0.6952380952380952, html=0.38571428571428573, agile=0.32857142857142857, javascript=0.2904761904761905, sql=0.2571428571428571, css=0.22380952380952382, hibernate=0.22380952380952382, rest=0.22380952380952382, j2ee=0.20952380952380953, oracle=0.1761904761904762}",spring
5ad2f2781603c8c2b311e8ba,"{python=0.7906976744186046, tensorflow=0.6976744186046512, java=0.4883720930232558, html=0.4186046511627907, sql=0.3953488372093023, scala=0.37209302325581395, big data=0.32558139534883723, theano=0.3023255813953488, nosql=0.27906976744186046, pytorch=0.2558139534883721}",keras
5ad2f2b61603c8c2b311e8bb,"{python=0.5625, tensorflow=0.5, nltk=0.375, big data=0.3125, html=0.3125, java=0.25, css=0.1875, javascript=0.1875, keras=0.1875, docker=0.1875}",corenlp
5ad2f3271603c8c2b311e8bc,"{hive=0.3404255319148936, sql=0.3191489361702128, java=0.2765957446808511, etl=0.2765957446808511, agile=0.2553191489361702, python=0.2553191489361702, nosql=0.23404255319148937, kafka=0.2127659574468085, pig=0.19148936170212766, scala=0.14893617021276595}",big data
5ad2f3971603c8c2b311e8bd,"{ios=0.5092592592592593, agile=0.2777777777777778, java=0.26851851851851855, objective-c=0.23148148148148148, javascript=0.18518518518518517, css=0.16203703703703703, html=0.16203703703703703, rest=0.14351851851851852, xcode=0.12037037037037036, excel=0.11574074074074074}",swift
5ad2f3f31603c8c2b311e8be,"{html=0.4482758620689655, sql=0.3793103448275862, javascript=0.3103448275862069, linux=0.3103448275862069, unix=0.27586206896551724, css=0.2413793103448276, java=0.2413793103448276, windows=0.2413793103448276, python=0.2413793103448276, etl=0.2413793103448276}",cron
5ad2f46e1603c8c2b311e8bf,"{sql=0.4590909090909091, html=0.37272727272727274, java=0.22727272727272727, javascript=0.17272727272727273, sql server=0.1590909090909091, agile=0.15, pl sql=0.15, windows=0.14545454545454545, unix=0.13636363636363635, excel=0.12727272727272726}",oracle
5ad2f4ca1603c8c2b311e8c0,"{html=0.5454545454545454, python=0.45454545454545453, css=0.4090909090909091, tensorflow=0.3181818181818182, javascript=0.2727272727272727, ajax=0.22727272727272727, java=0.22727272727272727, agile=0.22727272727272727, amazon web services=0.22727272727272727, oracle=0.22727272727272727}",octave
5ad2f4f51603c8c2b311e8c1,"{javascript=0.6666666666666666, go=0.6666666666666666, java=0.3333333333333333, nosql=0.3333333333333333, ansible=0.3333333333333333, big data=0.3333333333333333, swift=0.3333333333333333, docker=0.3333333333333333, linux=0.3333333333333333, c++=0.3333333333333333}",cinder
5ad2f5481603c8c2b311e8c2,"{ios=0.8106060606060606, html=0.5833333333333334, agile=0.44696969696969696, javascript=0.3712121212121212, css=0.3409090909090909, swift=0.3409090909090909, java=0.2727272727272727, objective-c=0.2727272727272727, json=0.21212121212121213, restful=0.19696969696969696}",xcode
5ad2f5c21603c8c2b311e8c3,"{c#=0.6858638743455497, sql=0.4712041884816754, windows=0.36649214659685864, agile=0.3507853403141361, javascript=0.31413612565445026, html=0.3036649214659686, asp.net=0.2879581151832461, sql server=0.2513089005235602, wcf=0.225130890052356, c++=0.2094240837696335}",wpf
5ad2f61e1603c8c2b311e8c4,"{big data=0.4019607843137255, python=0.3431372549019608, sql=0.28431372549019607, excel=0.21568627450980393, java=0.18627450980392157, agile=0.16666666666666666, tableau=0.10784313725490197, nosql=0.0784313725490196, scala=0.0784313725490196, linux=0.06862745098039216, aws=0.06862745098039216}",kaggle
5ad2f67c1603c8c2b311e8c5,"{python=0.7857142857142857, big data=0.7142857142857143, scala=0.7142857142857143, java=0.5714285714285714, agile=0.42857142857142855, sql=0.42857142857142855, kafka=0.35714285714285715, html=0.35714285714285715, linux=0.2857142857142857, azure=0.2857142857142857}",mllib
5ad2f6a71603c8c2b311e8c6,"{css=0.0, stata=0.0, jackrabbit=0.0, theano=0.0, ios=0.0, ajax=0.0, java=0.0, ibm mq=0.0, travis ci=0.0, xml=0.0, c#=0.0}",tika
5ad2f7221603c8c2b311e8c7,"{html=0.40404040404040403, chef=0.12121212121212122, excel=0.06060606060606061, javascript=0.04040404040404041, agile=0.04040404040404041, css=0.03535353535353535, windows=0.03535353535353535, ajax=0.030303030303030304, sql=0.030303030303030304, go=0.025252525252525252}",scoop
5ad2f7881603c8c2b311e8c8,"{xml=0.6792452830188679, java=0.5534591194968553, sql=0.4591194968553459, html=0.42138364779874216, agile=0.36477987421383645, css=0.2830188679245283, oracle=0.2830188679245283, javascript=0.27672955974842767, sql server=0.22641509433962265, j2ee=0.22641509433962265}",xsd
5ad2f7e41603c8c2b311e8c9,"{html=0.3076923076923077, agile=0.19230769230769232, c=0.19230769230769232, go=0.19230769230769232, c#=0.15384615384615385, excel=0.15384615384615385, xml=0.11538461538461539, javascript=0.11538461538461539, oracle=0.11538461538461539, linux=0.11538461538461539, python=0.11538461538461539}",code collaborator
5ad2f84b1603c8c2b311e8ca,"{java=0.7663043478260869, html=0.4673913043478261, xml=0.42391304347826086, javascript=0.375, j2ee=0.358695652173913, oracle=0.3423913043478261, sql=0.33695652173913043, linux=0.30434782608695654, spring=0.28804347826086957, jsp=0.266304347826087}",jdbc
5ad2f8a81603c8c2b311e8cb,"{javascript=0.6111111111111112, html=0.6111111111111112, agile=0.3888888888888889, css=0.3333333333333333, json=0.3333333333333333, rest=0.3333333333333333, ajax=0.2777777777777778, git=0.2777777777777778, react=0.2222222222222222, jquery=0.2222222222222222}",mustache
5ad2f9191603c8c2b311e8cc,"{java=0.39800995024875624, agile=0.39303482587064675, linux=0.39303482587064675, aws=0.31343283582089554, html=0.29850746268656714, python=0.2935323383084577, javascript=0.2835820895522388, jenkins=0.2835820895522388, sql=0.22388059701492538, ansible=0.21393034825870647}",docker
5ad2f9891603c8c2b311e8cd,"{java=0.5507246376811594, websphere=0.33816425120772947, sql=0.30434782608695654, agile=0.28502415458937197, html=0.28019323671497587, oracle=0.2463768115942029, linux=0.2463768115942029, tomcat=0.2463768115942029, j2ee=0.2463768115942029, spring=0.22705314009661837}",jboss
5ad2fa031603c8c2b311e8ce,"{agile=0.3492063492063492, java=0.3333333333333333, html=0.31216931216931215, sql=0.26455026455026454, javascript=0.2328042328042328, xml=0.15873015873015872, j2ee=0.14814814814814814, windows=0.14285714285714285, c++=0.13227513227513227, c#=0.12698412698412698}",uml
5ad2fa7e1603c8c2b311e8cf,"{windows=0.4215686274509804, sql=0.20588235294117646, python=0.18137254901960784, html=0.18137254901960784, unix=0.1715686274509804, dns=0.15196078431372548, java=0.14215686274509803, javascript=0.1323529411764706, ansible=0.12745098039215685, agile=0.11274509803921569}",linux
5ad2fb2c1603c8c2b311e8d1,"{html=0.5517241379310345, java=0.43349753694581283, javascript=0.41379310344827586, sql=0.3891625615763547, agile=0.3793103448275862, css=0.35467980295566504, xml=0.35467980295566504, rest=0.29064039408866993, c#=0.2413793103448276, jquery=0.22660098522167488}",json
5ad2fb571603c8c2b311e8d2,"{css=0.0, stata=0.0, jackrabbit=0.0, theano=0.0, ios=0.0, ajax=0.0, java=0.0, ibm mq=0.0, travis ci=0.0, xml=0.0, c#=0.0}",iginite
5ad2fbd21603c8c2b311e8d3,"{ip=0.3701923076923077, html=0.1971153846153846, linux=0.14423076923076922, dns=0.14423076923076922, windows=0.13942307692307693, tcp/ip=0.1346153846153846, excel=0.11538461538461539, go=0.10576923076923077, sql=0.10096153846153846, vpn=0.09615384615384616}",sip
5ad2fc561603c8c2b311e8d4,"{linux=0.42718446601941745, python=0.4174757281553398, html=0.3106796116504854, java=0.2912621359223301, unix=0.2621359223300971, windows=0.21844660194174756, sql=0.21844660194174756, ansible=0.16990291262135923, agile=0.1553398058252427, c=0.13592233009708737}",perl
5ad2fcd11603c8c2b311e8d5,"{vpn=0.47058823529411764, ip=0.29411764705882354, linux=0.2647058823529412, dns=0.2647058823529412, html=0.2647058823529412, python=0.20588235294117646, agile=0.17647058823529413, windows=0.17647058823529413, ajax=0.14705882352941177, java=0.14705882352941177}",waf
5ad2fd411603c8c2b311e8d6,"{ruby=0.575, agile=0.425, javascript=0.275, css=0.25, html=0.225, sql=0.225, scrum=0.2, react=0.2, python=0.175, java=0.15}",ruby on rails
5ad2fdc61603c8c2b311e8d7,"{java=0.6862745098039216, agile=0.44607843137254904, html=0.4362745098039216, sql=0.36764705882352944, spring=0.3627450980392157, javascript=0.35294117647058826, git=0.2647058823529412, rest=0.25, jenkins=0.23529411764705882, maven=0.2107843137254902}",junit
5ad2fe361603c8c2b311e8d8,"{html=0.46, css=0.34, javascript=0.24, agile=0.18, jquery=0.14, go=0.12, excel=0.12, react=0.08, bootstrap=0.08, chef=0.08}",adobe creative cloud
5ad2fe891603c8c2b311e8d9,"{python=0.19230769230769232, tensorflow=0.19230769230769232, html=0.19230769230769232, git=0.15384615384615385, spark=0.11538461538461539, c=0.11538461538461539, big data=0.11538461538461539, aws=0.11538461538461539, kafka=0.11538461538461539, hive=0.11538461538461539}",h2o
5ad2fee51603c8c2b311e8da,"{sql=0.8260869565217391, sql server=0.6086956521739131, html=0.30434782608695654, linux=0.2608695652173913, c#=0.21739130434782608, agile=0.21739130434782608, windows=0.21739130434782608, excel=0.21739130434782608, oracle=0.17391304347826086, c++=0.17391304347826086}",odbc
5ad2ff4b1603c8c2b311e8db,"{sql=0.76, agile=0.48, big data=0.44, sql server=0.4, oracle=0.32, python=0.32, excel=0.32, etl=0.28, spark=0.2, microstrategy=0.2}",teradata
5ad2ffc61603c8c2b311e8dc,"{excel=0.14893617021276595, html=0.1276595744680851, javascript=0.10638297872340426, agile=0.0851063829787234, jquery=0.0851063829787234, css=0.0425531914893617, java=0.0425531914893617, c#=0.0425531914893617, oracle=0.0425531914893617, react=0.0425531914893617}",go
5ad300361603c8c2b311e8dd,"{sql=0.15602836879432624, agile=0.1347517730496454, excel=0.1276595744680851, linux=0.12056737588652482, chef=0.11347517730496454, java=0.10638297872340426, javascript=0.09929078014184398, ip=0.0851063829787234, html=0.0851063829787234, css=0.06382978723404255}",windows
5ad300741603c8c2b311e8de,"{excel=0.6666666666666666, html=0.5555555555555556, windows=0.4444444444444444, oracle=0.1111111111111111, bootstrap=0.1111111111111111, jquery=0.1111111111111111, tableau=0.1111111111111111, css=0.0, stata=0.0, jackrabbit=0.0}",prolog
5ad300ef1603c8c2b311e8df,"{windows=0.4362745098039216, ip=0.23529411764705882, linux=0.23039215686274508, dns=0.22058823529411764, tcp/ip=0.22058823529411764, dhcp=0.19117647058823528, html=0.15196078431372548, sql=0.13725490196078433, ios=0.08333333333333333, aws=0.0784313725490196}",vpn
5ad391eb160331106521c19b,"{ios=0.8666666666666667, agile=0.6666666666666666, swift=0.6, objective-c=0.6, java=0.4, junit=0.4, hibernate=0.3333333333333333, jquery=0.3333333333333333, sql=0.3333333333333333, rest=0.3333333333333333}",xctest
5ad39ac616030934c992578a,"{nltk=0.8333333333333334, python=0.8333333333333334, html=0.8333333333333334, tensorflow=0.6666666666666666, css=0.5, javascript=0.5, docker=0.5, agile=0.3333333333333333, pytorch=0.3333333333333333, keras=0.3333333333333333}",spacy
5ad3c53f1603e46bf6430689,"{javascript=0.4627659574468085, agile=0.3829787234042553, ruby on rails=0.3617021276595745, python=0.3404255319148936, html=0.324468085106383, css=0.3191489361702128, java=0.2978723404255319, sql=0.25, react=0.19680851063829788, aws=0.1702127659574468}",ruby
5ad3ce111603be414b16f757,"{ios=1.0, xctest=0.8888888888888888, agile=0.7777777777777778, swift=0.7777777777777778, objective-c=0.7777777777777778, junit=0.6666666666666666, java=0.4444444444444444, c#=0.4444444444444444, hibernate=0.4444444444444444, docker=0.4444444444444444}",xcui
5ad416cc6df2aaaf77de4bf0,"{agile=0.5, sql=0.5, java=0.375, javascript=0.2916666666666667, sql server=0.25, html=0.25, visual studio=0.25, css=0.20833333333333334, windows=0.20833333333333334, ajax=0.125}",c#
5ad417136df2aaaf77de4bf1,"{agile=0.45161290322580644, sql=0.41935483870967744, java=0.3870967741935484, ios=0.3225806451612903, windows=0.25806451612903225, swift=0.22580645161290322, css=0.1935483870967742, c++=0.1935483870967742, sql server=0.1935483870967742, html=0.1935483870967742}",objective-c
5ad417716df2aaaf77de4bf2,"{html=1.3548387096774193, javascript=0.4645161290322581, css=0.45806451612903226, sql=0.24516129032258063, agile=0.23225806451612904, jquery=0.23225806451612904, java=0.1870967741935484, c#=0.16774193548387098, json=0.15483870967741936, angular=0.14838709677419354, angularjs=0.14193548387096774}",html5
5ad417af6df2aaaf77de4bf3,"{subversion=0.6944444444444444, sql=0.4166666666666667, java=0.3888888888888889, agile=0.3888888888888889, html=0.3611111111111111, git=0.25, css=0.2222222222222222, javascript=0.2222222222222222, xml=0.19444444444444445, linux=0.19444444444444445, jenkins=0.19444444444444445}",svn
5ad418016df2aaaf77de4bf4,"{oracle=0.64, sql=0.52, java=0.48, html=0.28, javascript=0.24, agile=0.24, j2ee=0.24, spring=0.2, jms=0.16, etl=0.16}",pl sql
5ad4183f6df2aaaf77de4bf5,"{java=0.8333333333333334, j2ee=0.6666666666666666, agile=0.5333333333333333, spring=0.5, javascript=0.4666666666666667, sql=0.4666666666666667, hibernate=0.36666666666666664, jms=0.3, css=0.26666666666666666, xml=0.26666666666666666, tomcat=0.26666666666666666}",jee
5ad418a46df2aaaf77de4bf6,"{sql=0.7857142857142857, sql server=0.5285714285714286, oracle=0.3, html=0.22857142857142856, etl=0.21428571428571427, c#=0.2, javascript=0.18571428571428572, agile=0.18571428571428572, xml=0.17142857142857143, windows=0.17142857142857143}",t-sql
5ad418eb6df2aaaf77de4bf7,"{css=0.0, stata=0.0, jackrabbit=0.0, theano=0.0, ios=0.0, ajax=0.0, fraud management=0.0, java=0.0, ibm mq=0.0, travis ci=0.0, xml=0.0}",asp net
